Ticker,close,date,high,low,month,open,volume,month_folder
TATASTEEL,153.62,2024-11-06 05:30:00,154.95,149.59,2024-11,154.0,48928986,2024-11
TATASTEEL,150.95,2024-11-07 05:30:00,156.92,150.2,2024-11,156.11,88254789,2024-11
TATASTEEL,147.57,2024-11-08 05:30:00,152.0,146.94,2024-11,152.0,61980989,2024-11
TATASTEEL,145.01,2024-11-11 05:30:00,147.69,144.1,2024-11,147.57,47497863,2024-11
TATASTEEL,144.17,2024-11-12 05:30:00,147.13,143.6,2024-11,145.65,28861672,2024-11
TATASTEEL,139.17,2024-11-13 05:30:00,143.6,138.6,2024-11,143.6,57609083,2024-11
TATASTEEL,137.98,2024-11-14 05:30:00,140.73,137.5,2024-11,139.71,36345184,2024-11
TATASTEEL,141.21,2024-11-18 05:30:00,143.25,138.0,2024-11,139.49,40233848,2024-11
TATASTEEL,139.46,2024-11-19 05:30:00,142.49,139.06,2024-11,142.0,37611903,2024-11
TATASTEEL,140.22,2024-11-21 05:30:00,141.6,137.25,2024-11,139.5,58398744,2024-11
TATASTEEL,142.78,2024-11-22 05:30:00,143.19,139.65,2024-11,140.15,43710169,2024-11
